date,GLD,HYG,LQD,QQQ,SPY,TLT,AAPL,MSFT,XOM,JPM,NVDA
2018/10/25,116.4,56.77,86.32,163.04,240.82,92.4,219.8,108.3,78.31,104.86,207.84
2018/10/26,116.77,56.52,86.47,158.85,236.59,92.95,216.3,106.96,77.53,103.42,198.28999
2018/10/29,116.31,56.46,86.37,155.58,235.28,92.74,212.24,103.85,77.05,104.85,185.62
2018/10/30,115.8,56.6,86.18,158.14,238.76,92.28,213.3,103.73,78.78,106.7,203
2018/10/31,115.15,56.6,85.93,161.86,241.31,91.81,218.86,106.81,79.68,109.02,210.83
2018/11/1,116.63,56.86,86.19,163.99,243.88,91.9,222.22,105.92,80.67,108.98,218.11
2018/11/2,116.65,56.82,85.85,161.44,242.44,90.76,207.48,106.16,81.95,108.38,214.92
2018/11/5,116.37,56.87,86,161.04,243.78,91.11,201.59,107.51,81.64,109.09,211.77
2018/11/6,116.04,57.02,86.15,162.26,245.32,91.06,203.77,107.72,81.99,109.6,211.06
2018/11/7,116.03,57.35,86.37,167.35,250.57,91.18,209.95,111.96,83.03,111.48,213.78999
2018/11/8,115.78,57.21,86.12,166.28,250.12,91.17,208.49,111.75,81.71,112.38,205.99001
2018/11/9,114.48,56.88,86.18,163.48,247.67,91.85,204.47,109.57,80.87,111.29,205.67
2018/11/12,113.66,56.53,86.17,158.53,243.04,92.45,194.17,106.87,79.83,108.95,189.53999
2018/11/13,113.7,56.44,86.06,158.67,242.59,92.39,192.23,106.94,78,109.59,199.31
2018/11/14,114.64,56.33,85.82,157.45,240.93,92.45,186.8,104.97,77.39,107.33,197.19
2018/11/15,114.77,56.32,85.66,160.21,243.45,92.41,191.41,107.28,78.19,110.07,202.39
2018/11/16,115.62,56.15,85.83,159.65,244.08,92.94,193.53,108.29,78.96,109.99,164.42999
2018/11/19,115.67,55.97,85.75,154.46,239.95,93.2,185.86,104.62,79.22,110.83,144.7
2018/11/20,115.67,55.8,85.54,151.7,235.51,93.24,176.98,101.71,76.97,108.45,149.08
2018/11/21,115.86,56.08,85.72,152.85,236.31,93.2,176.78,103.11,77.56,107.64,144.71001
2018/11/23,115.77,55.77,85.76,151.75,234.73,93.3,172.29,103.07,75.49,106.65,145
2018/11/26,115.64,56.03,85.8,155.25,238.52,93.09,174.62,106.47,76.98,109.26,153.05
2018/11/27,114.95,56.01,85.69,155.78,239.33,93.2,174.24,107.14,77.05,109.72,153.73
2018/11/28,115.38,56.47,85.92,160.79,244.84,92.74,180.94,111.12,78.45,110.94,160.07001
2018/11/29,115.74,56.49,85.68,160.27,244.3,93.11,179.55,110.19,79.06,110.06,157.36
2018/11/30,115.54,56.37,85.62,161.43,245.79,93.45,178.58,110.89,79.5,111.19,163.42999
2018/12/3,116.41,56.76,85.94,164.25,249.05,94.12,184.82,112.09,81.22,112.24,170.03999
2018/12/4,117.12,56.41,85.96,157.95,240.98,95.69,176.69,108.52,79.43,107.23,157.11
2018/12/6,117.14,56.21,86.22,159.07,240.61,95.99,174.72,109.19,78.39,105.19,158.28999
2018/12/7,118.09,56.11,86.23,153.81,235.02,96.17,168.49,104.82,77.64,103.29,147.61
2018/12/10,117.68,56.15,86.49,155.42,235.47,96.57,169.6,107.59,76.54,101.36,151.86
2018/12/11,117.54,56.25,86.64,155.94,235.52,96.55,168.63,108.59,76.68,100.37,148.19
2018/12/12,117.79,56.43,86.74,157.31,236.7,96.12,169.1,109.08,76.02,101.02,148.89999
2018/12/13,117.53,56.57,86.97,157.36,236.62,95.9,170.95,109.45,76.98,101.12,148.89
2018/12/14,117.06,56.33,86.88,153.53,232.26,96.23,165.48,106.03,75.58,100.29,146.45
2018/12/17,117.87,55.96,86.97,150.05,227.7,96.79,163.94,102.89,74.04,99.01,143.58
2018/12/18,118.15,55.86,87.28,150.99,227.45,97.37,166.07,103.97,72,98.54,146.94
2018/12/19,117.43,55.36,87.21,147.28,224.04,98.66,160.89,103.69,70.78,97.29,138.50999
2018/12/20,119.24,54.87,86.92,145.15,220.4,98.3,156.83,101.51,68.63,96.45,135.10001
2018/12/21,118.72,54.6,86.84,140.65,215.88,98.28,150.73,98.23,68.12,94.17,129.57001
2018/12/24,120.02,54.19,86.64,137.16,210.18,98.77,146.83,94.13,65.51,92.14,127.08
2018/12/26,119.66,55.11,86.57,145.73,220.79,97.71,157.17,100.56,68.64,95.96,133.10001
2018/12/27,120.57,55.07,86.57,146.29,222.49,97.73,156.15,101.18,68.94,97.04,131.17
2018/12/28,121.06,55.15,86.98,146.22,222.2,98.55,156.23,100.39,68.17,96.83,133.64999
2018/12/31,121.25,55.19,87.22,147.45,224.15,98.92,157.74,101.57,68.19,97.62,133.5
2019/1/2,121.33,55.12,87.49,148.04,224.38,99.45,157.92,101.12,69.69,99.31,136.22
2019/1/3,122.43,55.15,87.53,143.2,219.03,100.58,142.19,97.4,68.62,97.11,127.99
2019/1/4,121.44,56.07,87.47,149.33,226.36,99.41,148.26,101.93,71.15,100.69,136.19
2019/1/7,121.86,56.62,87.48,151.11,228.15,99.12,147.93,102.06,71.52,100.76,143.39999
2019/1/8,121.53,56.98,87.67,152.48,230.29,98.86,150.75,102.8,72.04,100.57,139.83
2019/1/9,122.31,57.05,88.01,153.72,231.37,98.71,153.31,104.27,72.42,100.4,142.58
2019/1/10,121.59,57.28,87.77,154.16,232.19,98.07,153.8,103.6,72.05,100.39,145.23
2019/1/11,121.8,57.09,87.94,153.59,232.28,98.45,152.29,102.8,71.72,99.91,148.83
2019/1/14,122.09,56.91,87.7,152.24,230.86,98.09,150,102.05,71.63,100.94,150.44
2019/1/15,121.88,57.1,87.76,155.21,233.5,97.73,153.07,105.01,71.67,101.68,149.87
2019/1/16,122.27,57.19,87.93,155.18,234.07,97.83,154.94,105.38,71.64,102.5,148.84
2019/1/17,122.11,57.35,88.11,156.4,235.84,97.85,155.86,106.12,72.13,102.92,151.72
2019/1/18,121.02,57.51,88.26,157.95,238.98,97.34,156.82,107.71,72.99,104.59,156.92999
2019/1/22,121.45,57.13,88.41,154.79,235.76,98,153.3,105.68,71.89,102.94,148.77
2019/1/23,121.28,57.24,88.63,154.99,236.25,97.96,153.92,106.71,71.3,102.68,149.28999
2019/1/24,121.09,57.3,88.86,155.99,236.37,98.6,152.7,106.2,71.4,102.74,157.84
2019/1/25,122.86,57.45,88.94,157.86,238.37,98.13,157.76,107.17,71.72,103.39,160.14999
2019/1/28,123.29,57.36,88.93,155.91,236.56,98.03,156.3,105.08,71.24,103.88,138.00999
2019/1/29,123.98,57.32,89.12,154.44,236.25,98.53,154.68,102.94,71.51,104.17,131.60001
2019/1/30,124.69,57.78,89.53,158.36,239.99,98.45,165.25,106.38,72.29,104.41,137.39
2019/1/31,124.75,57.92,90.15,160.73,242.1,99.3,166.44,104.43,73.28,103.5,143.75
2019/2/1,124.5,57.9,89.94,160.06,242.21,98.7,166.52,102.78,75.92,103.88,144.73
2019/2/4,123.96,58.03,89.82,162.04,243.92,98.26,171.25,105.74,74.82,104.25,149.17999
2019/2/5,124.28,58.24,90.18,163.48,244.94,98.71,174.18,107.22,75.59,103.79,149.95
2019/2/6,123.44,58.18,90.01,162.99,244.62,98.76,174.24,106.03,75.26,103.74,153
2019/2/7,123.74,57.98,89.99,160.8,242.28,99.41,170.94,105.27,74.68,102.38,147.42
2019/2/8,124.21,57.97,90.22,161.12,242.58,99.83,170.41,105.67,73.98,101.36,148.17
2019/2/11,123.6,58,90.02,160.96,242.71,99.44,169.43,105.25,74.1,100.88,146.45
2019/2/12,123.86,58.28,90.14,163.34,245.84,99.19,170.89,106.89,75.4,102.6,151.17
2019/2/13,123.37,58.2,89.91,163.46,246.63,98.81,170.18,106.81,76.25,103.09,152.88
2019/2/14,124.06,58.2,90.01,163.66,246.09,99.38,170.8,106.9,76.27,102.42,154.53
2019/2/15,124.8,58.39,90.12,164.35,248.77,99.53,170.42,108.22,77.71,105.55,157.34
2019/2/19,126.7,58.41,90.17,164.67,249.2,99.78,170.93,108.17,78.23,105.18,156.64
2019/2/20,126.48,58.46,90.1,164.64,249.7,99.5,172.03,107.15,78.53,105.69,158.55
2019/2/21,125.05,58.4,89.84,164.04,248.81,98.61,171.06,109.41,77.82,105.47,155.77
2019/2/22,125.5,58.52,90.24,165.26,250.36,99.2,172.97,110.97,78.42,105,159.19
2019/2/25,125.37,58.57,90.21,165.86,250.7,98.9,174.23,111.59,78.5,106.1,158.69
2019/2/26,125.58,58.64,90.35,166.03,250.52,99.39,174.33,112.36,78.66,105.29,157.10001
2019/2/27,124.69,58.66,90.1,165.92,250.41,98.27,174.87,112.17,79.47,105.16,155.41
2019/2/28,123.99,58.63,89.97,165.54,249.94,97.93,173.15,112.03,79.03,104.36,154.25999
2019/3/1,121.88,58.79,89.81,166.69,251.5,97.03,174.97,112.53,80,104.43,156.45
2019/3/4,121.56,58.7,90.02,166.72,250.59,97.79,175.85,112.26,80.31,104.19,156.78
2019/3/5,121.72,58.68,90.05,166.84,250.25,97.99,175.53,111.7,80.19,104.11,156.52
2019/3/6,121.61,58.58,90.13,165.9,248.73,98.35,174.52,111.75,79.28,103.72,152.05
2019/3/7,121.51,58.54,90.43,163.86,246.65,98.99,172.5,110.39,80.16,102.97,149.25999
2019/3/8,122.84,58.44,90.55,163.61,246.16,99.41,172.91,110.51,79.01,103.01,150.64
2019/3/11,122.24,58.64,90.65,167.01,249.73,99.11,178.9,112.83,79.78,104.35,161.14
2019/3/12,122.98,58.74,90.9,167.93,250.67,99.81,180.91,113.62,80,104.04,162.52
2019/3/13,123.84,58.9,90.75,169.19,252.33,99.62,181.71,114.5,80.71,104.39,168.62
2019/3/14,122.41,58.86,90.57,168.91,252.17,98.9,183.73,114.59,80.44,105.34,165.56
2019/3/15,122.97,58.91,90.9,170.47,253.41,99.55,186.12,115.91,80.15,106.55,169.81
2019/3/18,123.04,58.89,90.85,170.88,254.33,99.5,188.02,117.57,81.08,107.19,168.95
2019/3/19,123.38,58.92,90.86,171.46,254.4,99.28,186.53,117.65,80.87,106.8,175.71001
2019/3/20,124.18,59.18,91.48,172.13,253.63,100.31,188.16,117.52,81.32,104.52,174.39999
2019/3/21,123.68,59.16,91.65,174.83,256.49,100.54,195.09,120.22,81.79,102.87,183.94
2019/3/22,123.97,58.95,92.21,170.99,251.56,102.1,191.05,117.05,80.48,99.76,177.5
2019/3/25,124.92,58.93,92.4,170.66,251.37,102.26,188.74,117.66,79.92,98.93,173.78
2019/3/26,124.3,59.07,92.44,171.46,253.24,102.19,186.79,117.91,80.96,99.92,176.87
2019/3/27,123.65,59.12,92.56,170.35,251.92,103.13,188.47,116.77,80.34,99.58,176.5
2019/3/28,121.9,59.23,92.68,170.75,252.87,103.49,188.72,116.93,80.74,100.71,177.25
2019/3/29,122.01,59.38,92.61,172.04,254.47,103.39,189.95,117.94,80.8,101.23,179.56
2019/4/1,121.53,59.37,92.26,174.32,257.49,101.92,191.24,119.02,81.73,104.64,182.28
2019/4/2,121.98,59.4,92.39,174.98,257.61,102.11,194.02,119.19,81.38,105.14,183
2019/4/3,121.8,59.42,92.19,175.98,258.02,101.22,195.35,119.97,80.9,105.35,188.62
2019/4/4,122.11,59.51,92.34,175.92,258.7,101.51,195.69,119.36,82.05,105.56,188.25999
2019/4/5,121.98,59.62,92.49,176.83,259.95,101.64,197,119.89,82.49,105.31,190.95
2019/4/8,122.51,59.58,92.36,177.28,260.15,101.28,200.1,119.93,83,105.65,191.78999
2019/4/9,123.15,59.54,92.55,176.65,258.82,101.6,199.5,119.28,81.93,104.87,189.25999
2019/4/10,123.53,59.8,93,177.6,259.7,101.85,200.62,120.19,81.56,105.34,192.10001
2019/4/11,121.95,59.89,92.91,177.18,259.63,101.25,198.95,120.33,81.95,106.23,191.53999
2019/4/12,121.83,59.98,92.85,177.95,261.39,100.53,198.87,120.95,80.92,111.21,190.00999
2019/4/15,121.6,59.94,92.71,177.98,261.22,100.78,199.23,121.05,80.65,109.94,184.7
2019/4/16,120.51,59.91,92.45,178.59,261.39,100.15,199.25,120.77,81.2,111.1,188.21001
2019/4/17,120.28,59.76,92.43,179.21,260.75,100.19,203.13,121.77,81.43,114.3,187.28999
2019/4/18,120.37,59.79,92.51,179.44,261.26,100.72,203.86,123.37,81.13,113.46,186.3
2019/4/22,120.37,59.69,92.36,179.95,261.49,100.23,204.53,123.76,82.9,113.6,188.47
2019/4/23,120.12,59.89,92.75,182.24,263.84,100.45,207.48,125.44,83.38,113.74,190.67
2019/4/24,120.47,59.81,93.06,181.66,263.25,101.27,207.16,125.01,81.76,113.55,191.17
2019/4/25,120.57,59.84,93.01,182.4,263.09,101.12,205.28,129.15,82.22,113.61,186.91
2019/4/26,121.37,59.99,93.34,182.56,264.31,101.46,204.3,129.89,80.49,114.47,178.09
2019/4/29,120.83,59.96,92.97,182.92,264.73,100.81,204.61,129.77,79.97,116.12,179.33
2019/4/30,121.2,59.97,93.01,181.5,264.86,101.33,200.67,130.6,80.28,116.05,181
2019/5/1,120.4,59.77,92.98,180.92,262.87,101.75,210.52,127.88,78.67,115.16,180.47
2019/5/2,119.94,59.81,92.64,180.13,262.31,101.26,209.15,126.21,77.29,115.41,183.19
2019/5/3,120.65,59.97,93.06,183,264.87,101.55,211.75,128.9,77.47,116.12,183.00999
2019/5/6,120.81,59.99,93.18,181.88,263.78,101.83,208.48,128.15,77.13,115.09,179.85001
2019/5/7,121.21,59.63,93.18,178.34,259.38,102.61,202.86,125.52,76.72,113.21,173.11
2019/5/8,120.91,59.65,92.86,177.89,259.02,102.17,202.9,125.51,76.84,112.61,173.92
2019/5/9,121.2,59.56,92.95,176.93,258.23,102.59,200.72,125.5,76.77,112.52,170.19
2019/5/10,121.43,59.73,93,177.15,259.53,102.45,197.18,127.13,76.56,112.51,168.82001
2019/5/13,122.67,59.18,93.06,171,253.01,103.25,185.72,123.35,75.71,109.45,158.45
2019/5/14,122.46,59.32,93.19,172.88,255.3,102.95,188.66,124.73,75.81,110.32,162.03999
2019/5/15,122.39,59.37,93.45,175.32,256.79,103.58,190.92,126.02,76.37,109.9,159.58
2019/5/16,121.51,59.55,93.3,177.09,259.17,103.24,190.08,128.93,76.36,111.31,160.19
2019/5/17,120.65,59.53,93.31,175.28,257.49,103.46,189,128.07,75.91,110.77,156.53
2019/5/20,120.64,59.47,93.09,172.32,255.79,103.25,183.09,126.22,75.9,111.35,151.75
2019/5/21,120.36,59.66,93.17,174.12,258.1,103.09,186.6,126.9,76.25,111.73,155.06
2019/5/22,120.24,59.71,93.29,173.34,257.31,103.68,182.78,127.67,75.56,110.82,152.2
2019/5/23,121.17,59.41,93.49,170.69,254.16,104.84,179.66,126.18,73.79,108.64,147.32001
2019/5/24,121.3,59.33,93.68,170.6,254.74,104.93,178.97,126.24,74.1,109.71,145.14999
2019/5/28,120.83,59.27,93.75,169.96,252.37,105.69,178.23,126.16,72.61,108.52,143.33
2019/5/29,120.87,59.11,93.79,168.56,250.68,106.01,177.38,124.94,72.16,108.22,140.34
2019/5/30,121.69,59.24,94.33,169.27,251.36,106.92,178.3,125.73,71.97,107.06,139.11
2019/5/31,123.33,58.81,94.55,166.57,247.97,108.26,175.07,123.68,70.77,105.96,135.46001
2019/6/3,125.11,58.9,94.84,162.9,247.34,108.99,173.3,119.84,71.88,106.46,133.78
2019/6/4,125.15,59.5,94.87,167.49,252.71,107.74,179.64,123.16,73.59,109.74,143
2019/6/5,125.47,59.64,94.81,168.74,254.9,107.13,182.54,125.83,72.98,110.13,141.28
2019/6/6,125.88,59.76,94.99,170.08,256.56,107.48,185.22,127.82,74.31,110.37,143.78
2019/6/7,126.59,59.91,95.41,173.36,259.13,108.41,190.15,131.4,74.58,109.16,145.5
2019/6/10,125.33,60,95.06,175.38,260.31,107.39,192.58,132.6,74.91,110.34,148.42999
2019/6/11,125.18,60.09,95.15,175.62,260.25,107.45,194.81,132.1,74.84,110.68,150.75
2019/6/12,125.83,59.95,95.29,174.61,259.79,107.54,194.19,131.49,74.03,109.27,146.2
2019/6/13,126.6,60.09,95.54,175.64,260.86,107.91,194.15,132.32,74.68,109.54,148.25999
2019/6/14,126.56,60.05,95.57,174.89,260.58,108.18,192.74,132.45,74.35,109.82,144.64
2019/6/17,126.48,59.96,95.62,175.95,260.67,108.37,193.89,132.85,75.09,109.22,145.03
2019/6/18,127.12,60.37,96.26,178.5,263.4,108.91,198.45,135.16,75.74,110.71,152.88
2019/6/19,127.89,60.66,96.87,179.17,264,109.07,197.87,135.69,75.32,109.91,153.12
2019/6/20,131.11,60.96,97.4,180.84,266.52,109.36,199.46,136.95,76.61,110.19,154.10001
2019/6/21,131.98,60.77,97.04,180.57,266.13,108.15,198.78,136.97,77.69,109.44,151.75999
2019/6/24,133.94,60.76,97.29,180.58,265.81,108.96,198.58,137.78,76.95,108.66,152.66
2019/6/25,134.2,60.51,97,177.48,263.2,109.3,195.57,133.43,76.27,107.76,151.48
2019/6/26,132.97,60.48,96.8,178.3,262.94,108.6,199.8,133.93,76.6,108.48,159.25999
2019/6/27,132.84,60.64,97.36,178.98,263.87,109.36,199.74,134.15,75.82,108.84,163.23
2019/6/28,133.2,60.67,97.62,179.21,265.23,109.29,197.92,133.96,76.63,111.8,164.23
2019/7/1,130.62,60.68,97.8,181.63,267.64,109.03,201.55,135.68,76.56,113.68,166.17
2019/7/2,133.41,60.82,98.07,182.35,268.33,109.87,202.73,136.58,75.72,113.8,162.23
2019/7/3,133.63,61.05,98.34,183.72,270.48,110.66,204.41,137.46,76.44,112.82,162.75
2019/7/5,132.14,60.8,97.47,183.35,270.17,109.19,204.23,137.06,76.13,113.49,160.23
2019/7/8,131.29,60.68,97.34,182.06,268.69,109.34,200.02,136.96,76.48,112.87,157.21001
2019/7/9,131.75,60.61,97.13,182.98,269.02,109.3,201.24,136.46,76.43,113.35,157.31
2019/7/10,133.83,60.78,97.35,184.8,270.31,108.7,203.23,137.85,77.51,113.02,160.06
2019/7/11,132.7,60.66,96.78,184.67,270.94,107.24,201.75,138.4,77.57,114.1,166.28
2019/7/12,133.53,60.76,96.87,185.73,272.15,107.37,203.3,138.9,77.63,115.3,167.61
2019/7/15,133.53,60.8,97.04,186.33,272.24,107.99,205.21,138.9,77.08,113.9,167.27
2019/7/16,132.4,60.68,96.83,185.37,271.37,107.67,204.5,137.08,75.93,115.12,167.08
2019/7/17,134.58,60.6,97.34,184.45,269.52,108.83,203.35,136.27,75.48,113.99,169.71001
2019/7/18,136.48,60.63,97.57,184.67,270.51,108.84,205.66,136.42,74.84,114.67,170.17999
2019/7/19,134.47,60.52,97.42,183.31,269,108.58,202.59,136.62,74.99,113.54,168.44
2019/7/22,134.45,60.73,97.72,184.77,269.66,108.79,207.22,138.43,75.07,114.27,171.32001
2019/7/23,133.69,60.83,97.78,185.98,271.59,108.19,208.84,139.29,75.37,116.36,175.66
2019/7/24,134.37,60.88,98.05,187.29,272.87,108.66,208.67,140.72,75.36,116.83,178.66
2019/7/25,133.42,60.8,97.74,185.51,271.56,108.14,207.02,140.19,74.93,115.71,173.38
2019/7/26,133.64,60.93,97.87,187.42,273.38,108.4,207.74,141.34,74.81,116.22,175.07001
2019/7/29,134.53,60.84,97.81,186.78,272.89,108.43,209.68,141.03,75.34,115.85,174.82001
2019/7/30,134.98,60.86,97.78,185.97,272.22,108.7,208.78,140.35,75.35,115.59,175.45
2019/7/31,133.21,60.76,97.86,183.4,269.24,109.57,213.04,136.27,74.36,116,168.72
2019/8/1,136.41,60.73,98.66,182.49,266.89,111.75,208.43,138.06,72.46,112.94,164.92
2019/8/2,135.89,60.64,98.76,179.8,264.88,112.78,204.02,136.9,71.75,112.93,161.19
2019/8/5,137.79,60.01,98.83,173.45,256.92,114.73,193.34,132.21,70.28,109.57,150.78999
2019/8/6,138.91,60.39,99.45,175.87,260.52,115.65,197,134.69,70.96,110.43,152.35001
2019/8/7,141.02,60.39,99.43,176.82,260.68,115.69,199.04,135.28,70.5,108.03,153.89
2019/8/8,141.73,60.62,99.7,180.67,265.79,115.93,203.43,138.89,72.38,109.86,158.25999
2019/8/9,141.26,60.54,99.41,178.97,263.98,115.7,200.99,137.71,70.84,109.74,154.17999
2019/8/12,142.63,60.33,100.03,176.92,260.77,118.12,200.48,135.79,69.63,107.68,151.45
2019/8/13,141.78,60.6,99.95,180.8,264.82,117.71,208.97,138.6,70.49,109.34,156.05
2019/8/14,142.75,60.06,100.25,175.39,256.99,120.36,202.75,133.98,67.65,104.8,150.07001
2019/8/15,143.7,60.23,100.73,175.19,257.67,121.7,201.74,133.68,67.25,105.2,148.77
2019/8/16,142.78,60.44,100.92,178,261.47,120.73,206.5,136.13,68.3,107.72,159.56
2019/8/19,141.11,60.61,100.58,180.84,264.62,119,210.35,138.41,69.45,108.69,170.78
2019/8/20,142.21,60.66,101.17,179.43,262.59,120.23,210.36,137.26,69.03,107.31,167.87
2019/8/21,141.76,60.92,101.35,181.03,264.73,119.43,212.64,138.79,69.72,107.61,171.23
2019/8/22,141.4,61.03,100.98,180.44,264.65,118.64,212.46,137.78,69.57,108.72,171.48
2019/8/23,144.17,60.75,101.35,174.73,257.85,120.59,202.64,133.39,67.49,106.02,162.44
2019/8/26,144.19,61.05,101.36,177.37,260.7,120.1,206.49,135.45,67.85,106.87,165.45
2019/8/27,145.57,61.02,101.9,177,259.68,121.95,204.16,135.74,67.19,105.74,161.8
2019/8/28,145.16,61.17,101.9,177.63,261.51,122.11,205.53,135.56,67.68,106.8,161.22
2019/8/29,144.12,61.24,101.68,180.35,264.85,121.64,209.01,138.12,68.43,109.22,167
2019/8/30,143.75,61.18,101.67,179.91,264.73,121.68,208.74,137.86,68.48,109.86,167.50999
2019/9/3,145.75,61,101.57,178.17,263.18,121.83,205.7,136.04,68.56,108.56,164.17
2019/9/4,146.66,61.13,101.76,180.74,266.17,122.02,209.19,137.63,69.29,109.87,168.75999
2019/9/5,143.14,61.37,101.02,184.05,269.59,119.81,213.28,140.05,70.27,112.37,179.74001
2019/9/6,141.92,61.43,101.38,183.87,269.8,120.66,213.26,139.1,70.93,112.61,178.64999
2019/9/9,141.39,61.49,100.64,183.48,269.94,118.51,214.17,137.52,71.49,115.4,180.5
2019/9/10,140.18,61.53,99.79,182.96,269.87,116.44,216.7,136.08,72.07,116.87,183.17999
2019/9/11,141.03,61.52,99.71,184.67,271.79,116.23,223.59,136.12,71.93,117.19,184.33
2019/9/12,141.32,61.55,99.58,185.44,272.73,115.47,223.09,137.52,71.98,117.91,184.27
2019/9/13,140.15,61.44,98.68,184.78,272.55,113,218.75,137.32,72.64,120.23,181.94
2019/9/16,141.32,61.66,99.18,183.96,271.71,114.44,219.9,136.33,73.73,119.16,180.21001
2019/9/17,141.6,61.69,99.43,184.84,272.4,115.06,220.7,137.39,73.17,118.57,181.07001
2019/9/18,140.71,61.66,99.68,184.76,272.56,115.55,222.77,138.52,72.82,119.76,179.98
2019/9/19,141.28,61.59,99.96,185.07,272.54,115.9,220.96,141.07,72.33,119.38,176.94
2019/9/20,142.95,61.67,100.65,183.11,271.25,117.43,217.73,139.44,72.08,118.9,172.69
2019/9/23,143.75,61.64,100.58,183.19,271.19,117.41,218.72,139.14,72.13,118.88,174.84
2019/9/24,144.51,61.55,100.9,180.76,269.06,118.82,217.68,137.38,71.14,117.33,172.53
2019/9/25,141.83,61.49,100.33,182.79,270.65,117.08,221.03,139.36,71.35,118,178.23
2019/9/26,141.79,61.45,100.54,182.11,270.09,117.84,219.89,139.54,70.97,117.03,177.34
2019/9/27,141.06,61.38,100.57,179.85,268.64,118.13,218.82,137.73,71.48,117.72,171.75999
2019/9/30,138.87,61.45,100.9,181.57,269.88,118.42,223.97,139.03,70.61,117.69,174.07001
2019/10/1,139.63,61.31,101.01,180.09,266.67,118.77,224.59,137.07,68.95,115.55,174
2019/10/2,141.26,60.95,100.97,176.99,261.96,119.06,218.96,134.65,67.15,113.25,173.03999
2019/10/3,141.9,60.98,101.37,178.93,264.11,120.15,220.82,136.28,67.98,112.19,181.31
2019/10/4,141.9,61.17,101.79,181.57,267.68,121.04,227.01,138.12,68.97,114.62,181.97
2019/10/7,140.69,61.12,101.28,181.02,266.53,120.03,227.06,137.12,68.02,114.37,184.33
2019/10/8,141.92,60.9,101.19,178.31,262.39,120.36,224.4,135.67,66.7,111.82,177.23
2019/10/9,142.05,61.08,101.23,180.05,264.88,119.68,227.03,138.24,67.44,112.63,180.71001
2019/10/10,140.81,61.16,100.63,181.44,266.67,117.89,230.09,139.1,68.25,114.21,183.03
2019/10/11,140.03,61.41,100.45,183.78,269.44,116.43,236.21,139.68,68.98,116.14,185.99001
2019/10/14,140.59,61.45,100.78,183.76,269.14,117.28,235.87,139.55,69.18,116.45,186.53
2019/10/15,139.61,61.59,100.51,186.1,271.8,115.86,235.32,141.58,69.42,119.96,196.37
2019/10/16,140.41,61.54,100.62,185.63,271.36,116,234.37,140.41,68.23,119.68,194.21001
2019/10/17,140.61,61.62,100.77,186.12,272.16,115.72,235.28,139.69,68.14,120.35,194.28999
2019/10/18,140.46,61.64,100.89,184.34,270.97,115.72,236.41,137.41,67.61,120.56,190.49001
2019/10/21,139.79,61.66,100.66,185.97,272.81,114.85,240.51,138.43,68.74,123.55,196.00999
2019/10/22,140.2,61.67,100.84,184.49,271.92,115.52,239.96,136.37,69.09,124.79,195.61
2019/10/23,140.53,61.73,100.89,184.85,272.71,115.64,243.18,137.24,69.75,125.12,195.09
2019/10/24,141.53,61.8,101.12,186.64,273.16,115.41,243.58,139.94,69.09,125.03,196.86
2019/10/25,141.86,61.85,100.94,188.13,274.27,114.84,246.58,140.73,69.25,126.03,204.53999
2019/10/28,140.64,61.84,100.64,189.99,275.82,113.8,249.05,144.19,68.64,126.51,206.78999
2019/10/29,140.25,61.73,100.38,188.52,275.74,113.87,243.29,142.83,68.44,126.43,202.92
2019/10/30,141.02,61.65,100.74,189.43,276.58,115.54,243.26,144.61,67.72,125.73,203
2019/10/31,142.43,61.44,101.35,189.52,275.85,117.1,248.76,143.37,67.57,124.92,201.02
2019/11/1,142.56,61.7,101.45,191.24,278.4,116.74,255.82,143.72,69.6,127.8,202.59
2019/11/4,142.15,61.83,100.97,192.42,279.52,115.2,257.5,144.55,71.67,128.82001,210.5
2019/11/5,139.85,61.77,100.39,192.53,279.21,113.9,257.13,144.46,73.09,129.10001,209.61
2019/11/6,140.45,61.7,100.95,192.1,279.28,114.59,257.24,144.06,71.49,129.3,207.63
2019/11/7,138.27,61.67,100.17,192.74,280.26,112.52,259.43,144.26,73.01,130,208.34
2019/11/8,137.39,61.73,100.03,193.51,280.95,112.04,260.14,145.96,70.77,130.38,207.78
2019/11/11,137.06,61.69,100.06,193.25,280.41,112.12,262.2,146.11,70.34,129.92,208.17999
2019/11/12,137.43,61.7,100.16,193.81,281,112.63,261.96,147.07,69.37,129.16,209.61
2019/11/13,137.98,61.64,100.4,193.86,281.09,113.37,264.47,147.31,68.8,128.48,208.57001
2019/11/14,138.56,61.6,100.92,193.7,281.5,114.54,262.64,148.06,68.5,128.60001,209.78999
